Year,Title,Length,Director,Genre,Country,Screenings,Admissions,Gross Box Office
2008,Uns Espartanos do Pior,LM,"Aaron Seltzer, Jason Friedberg","Comédia, Guerra",US,4165,62235,"266403,65"
2008,Uns Sogros de Fugir,LM,Seth Gordon,"Drama, Romance, Comédia","US, DE",1835,41706,"184388,31"
2008,V de Vingança,LM,James McTeigue,"Thriller, Acção","US, DE, GB",1,10,"35,00"
2008,Vai e Vem,LM,João César Monteiro,"Drama, Comédia","PT, FR",1,56,"168,00"
2008,Vai e Vive,LM,Radu Mihaileanu,Drama,"FR, IT, BE, IL",1,24,"44,00"
2008,Vanitas,LM,Paulo Rocha,Drama,PT,2,34,"68,00"
2008,Vencidos Pela Lei,LM,Jim Jarmusch,"Drama, Comédia, Policial","US, DE",1,39,"66,00"
2008,Venus,LM,Roger Michell,"Drama, Romance, Comédia",GB,1,53,"173,50"
2008,Vestida para Casar,LM,Anne Fletcher,"Romance, Comédia",US,3635,49910,"208682,68"
2008,Via de Acesso,LM,Nathalie Mansoux,Drama,PT,1,68,"6,00"
2008,Viagem ao Centro da Terra,LM,Eric Brevig,"Comédia, Aventura, Acção",US,9179,213280,"1163838,53"
2008,Vigilância,LM,David Lynch,"Drama, Thriller","US, DE, CA",560,8985,"38893,00"
2008,Vista Pela Última Vez,LM,Ben Affleck,"Drama, Thriller, Policial",US,2089,34485,"147648,62"
2008,Vítimas Da Tormenta,LM,Vittorio De Sica,Drama,IT,1,31,"0,00"
2008,Vitus,LM,Fredi M. Murer,"Drama, Musical",CH,3,18,"41,00"
2008,"Voisins, Voisins",LM,Malik Chibane,Comédia,FR,1,6,"7,50"
2008,Volver-Voltar,LM,Pedro Almodóvar,"Drama, Comédia, Thriller",ES,1,69,"241,50"
2008,Vontade Indómita,LM,King Vidor,Drama,US,1,54,"189,00"
2008,W.,LM,Oliver Stone,"Drama, Biografia","US, DE, HK, AU, GB",2254,40060,"174665,80"
2008,Wackness - À Deriva,LM,Jonathan Levine,"Drama, Romance, Comédia",US,241,2300,"10795,60"
2008,Wallace & Gromit: A Maldição do Coelhomem,LM,"Nick Park, Steve Box","Comédia, Aventura","US, GB",1,123,"123,00"
2008,Wall-E,LM,Andrew Stanton,Aventura,US,12836,352086,"1550301,80"
2008,"Wesh Wesh, Qu'Est-Ce Qui Se Passe?",LM,Rabah Ameur-Zaïmeche,Drama,FR,1,14,"20,00"
2008,Wilbur Quer Matar-Se,LM,Lone Scherfig,"Drama, Romance, Comédia","FR, SE, DK, GB",7,168,"622,00"
2008,Winx - O Segredo do Reino Perdido,LM,Iginio Straffi,Fantasia,IT,3940,91625,"392358,56"
2008,Wolfsburgo,LM,Christian Petzold,Drama,DE,1,148,"240,00"
2008,Yella,LM,Christian Petzold,"Drama, Romance, Thriller",DE,60,607,"2468,60"
2008,Zathura - Aventura no Espaço,LM,Jon Favreau,"Comédia, Aventura, Acção",US,1,5,"13,50"
2008,Zero Em Comportamento,Mista,N/D,N/D,FR,1,38,"0,00"
2008,Zidane - Um Retrato do Século XXI,LM,"Douglas Gordon, Philippe Parreno",Biografia,"FR, IS",8,111,"215,00"
2008,Zodiac,LM,David Fincher,Policial,US,5,72,"215,50"
2008,Zoom - Curtas,Mista,N/D,N/D,PT,3,97,"132,00"
2009,Março,LM,Klaus Händl,Drama,"DE, AT",1,73,"171,00"
2009,[rec],LM,"Jaume Balagueró, Paco Plaza","Thriller, Terror",ES,1,8,"29,00"
2009,007 - Quantum of Solace,LM,Marc Forster,"Aventura, Acção, Policial","US, GB",281,5917,"24142,70"
2009,100 Volta,LM,Daniel Souza,"Comédia, Aventura",PT,552,7685,"33428,19"
2009,12:08 a Este de Bucareste,LM,Corneliu Porumboiu,"Drama, Comédia",RO,7,51,"164,30"
2009,15ª Pedra: Manoel de Oliveira e João Bénard da Costa em Conversa Filmada,LM,Rita Azevedo Gomes,Biografia,PT,1,11,"38,50"
2009,"17 Anos, Outra Vez!",LM,Burr Steers,"Drama, Comédia",US,3567,58683,"257744,43"
2009,1ª Vez 16mm,LM,Rui Goulart,Drama,PT,3,425,"27,00"
2009,2 Amas de Gravata,LM,Walt Becker,Comédia,US,312,6228,"27659,58"
2009,"20,13",LM,Joaquim Leitão,Guerra,PT,2,85,"5,00"
2009,2012,LM,Roland Emmerich,"Drama, Aventura, Acção","US, CA",9272,530741,"2469749,67"
2009,35 Shots de Rum,LM,Claire Denis,Drama,"FR, DE",153,1311,"5137,25"
2009,4 Copas,LM,Manuel Mozos,Romance,PT,480,2282,"9785,65"
2009,"4 Meses, 3 Semanas e 2 Dias",LM,Cristian Mungiu,Drama,"BE, RO",1,7,"15,00"
2009,5 Curtas no Cineclube de Tomar,Mista,N/D,N/D,PT,1,12,"0,00"
2009,6=0 Homeostética,LM,Bruno de Almeida,Biografia,PT,2,52,"52,50"
2009,8 Mulheres,LM,François Ozon,"Comédia, Policial, Musical","FR, IT",5,41,"167,50"
2009,A Batalha de Red Cliff,LM,John Woo,"Aventura, Acção",CN,161,1281,"5265,32"
2009,A Bela Impertinente,LM,Jacques Rivette,Drama,"FR, SE",1,26,"87,50"
2009,A Caixa,LM,Manoel de Oliveira,Drama,"PT, FR",1,10,"0,00"
2009,A Canção de Bruno S.,LM,Werner Herzog,Drama,DE,1,22,"5,50"
2009,A Carta,LM,Manoel de Oliveira,Drama,"PT, FR, ES",1,3,"0,00"
2009,A Casa das Coelhinhas,LM,Fred Wolf,"Romance, Comédia",US,1,42,"126,00"
2009,A Casa Fantasma,LM,Gil Kenan,"Comédia, Fantasia",US,1,118,"413,00"
2009,A Companhia,LM,Robert Altman,"Drama, Romance, Artes","US, DE",1,51,"129,00"
2009,A Contenda Cubana Contra Os Demónios,LM,Tomás Gutiérrez Alea,"Guerra, Épico/Histórico",CU,1,44,"21,00"
2009,A Corte do Norte,LM,João Botelho,"Drama, Romance",PT,329,2780,"12293,79"
2009,A Costa dos Murmúrios,LM,Margarida Cardoso,Drama,"PT, DE",1,58,"0,00"
2009,A Descida,LM,Neil Marshall,"Aventura, Terror",GB,1,5,"18,00"
2009,A Despedida De Ontem,LM,Alexander Kluge,Drama,DE,2,66,"0,00"
2009,A Divina Comédia,LM,Manoel de Oliveira,Drama,"PT, FR, CH",1,23,"0,00"
2009,A Dupla Face da Lei,LM,Jon Avnet,"Drama, Thriller, Policial",US,440,6644,"27072,39"
2009,A Duquesa,LM,Saul Dibb,"Drama, Biografia, Épico/Histórico","FR, IT, GB",1822,32807,"147859,75"
2009,A Era da Estupidez,LM,Franny Armstrong,"Guerra, Épico/Histórico",GB,48,234,"1052,05"
2009,A Espada Mágica - Quest For Camelot,LM,Frederik Du Chau,"Fantasia, Aventura",US,4,28,"48,00"
2009,À Espera da Europa,CM,Christine Reeh,Drama,PT,2,67,"95,50"
2009,A Esperança Está Onde Menos Se Espera,LM,Joaquim Leitão,Drama,PT,3072,40675,"174388,87"
2009,A Esquiva,LM,Abdellatif Kechiche,"Drama, Romance",FR,5,55,"200,50"
2009,A Festa,LM,Thomas Vinterberg,Drama,"SE, DK",5,33,"131,00"
2009,A Floresta Mágica,LM,"Ángel de la Cruz, Manolo Gómez",Fantasia,ES,18,1556,"2123,70"
2009,A Fronteira do Amanhecer,LM,Philippe Garrel,Drama,FR,33,729,"1781,95"
2009,A História de Uma Abelha,LM,"Simon J. Smith, Steve Hickner","Comédia, Fantasia, Aventura",US,16,2113,"3623,50"
2009,A Idade da Terra,LM,Glauber Rocha,Drama,BR,1,2,"0,00"
2009,A Idade do Gelo,LM,Chris Wedge,"Comédia, Fantasia, Aventura",US,13,231,"420,00"
2009,A Idade do Gelo 2: Descongelados,LM,Carlos Saldanha,"Comédia, Aventura, Acção",US,25,1386,"1524,90"
2009,A Idade do Gelo 3: Despertar dos Dinossauros,LM,"Carlos Saldanha, Mike Thurmeier","Aventura, Acção",US,18216,667684,"3766668,98"
2009,A Ilha de Nim,LM,"Jennifer Flackett, Mark Levin","Comédia, Fantasia, Aventura",US,2,19,"40,90"
2009,A Ilha dos Escravos,LM,Francisco Manso,Drama,"PT, ES, BR, MZ",2,123,"24,00"
2009,A Janela (Maryalva Mix),LM,Edgar Pêra,Comédia,PT,1,10,"0,00"
2009,A Jovem Vitória,LM,Jean-Marc Vallée,"Drama, Biografia, Épico/Histórico","US, GB",1105,15255,"71342,52"
2009,A Lenda de Despereaux,LM,"Sam Fell, Robert Stevenhagen","Comédia, Aventura","US, GB",2460,73213,"295943,13"
2009,A Lenda do Titanic,LM,"Kim J. Ok, Orlando Corradi","Drama, Comédia","US, IT, ES",5,415,"739,11"
2009,A Lição de Tango,LM,Sally Potter,"Drama, Romance, Artes","FR, DE, NL, AR, GB",1,14,"44,80"
2009,A Maior Flor do Mundo,CM,Juan Pablo Etcheverry,Fantasia,ES,7,26,"70,00"
2009,A Maldição de Molly Hartley,LM,Mickey Liddell,"Drama, Thriller, Terror",US,773,8794,"40105,51"
2009,A Maldição do Vale,LM,Christophe Gans,Terror,"US, FR, CA, JP",3,13,"46,30"
2009,A Menina,LM,Andrea Staka,Drama,"DE, CH",1,62,"146,00"
2009,A Minha Vida em Ruínas,LM,Donald Petrie,"Romance, Comédia","US, ES",1683,18696,"83521,69"
2009,A Morte De Um Burocrata,LM,Tomás Gutiérrez Alea,Comédia,CU,1,62,"23,50"
2009,A Moura Encantada,LM,Manuel Costa e Silva,Drama,PT,1,35,"0,00"
2009,A Mulher Que Viveu Duas Vezes,LM,Alfred Hitchcock,"Romance, Thriller, Policial",US,2,43,"133,00"
2009,A Mulher sem Cabeça,LM,Lucrecia Martel,"Drama, Thriller","FR, IT, AR, ES",238,4042,"17994,60"
2009,A Namorada do Meu Melhor Amigo,LM,Howard Deutch,Comédia,US,2065,30697,"133226,92"
2009,A Noite Cheirava Mal,CM,"Paulo Baptista, Paulo D'Alva",Drama,PT,2,35,"0,00"
2009,A Noite do Golpe de Estado,CM,Ginette Lavigne,Épico/Histórico,PT,1,18,"54,00"
2009,À Noite no Museu 2,LM,Shawn Levy,"Comédia, Aventura, Acção","US, CA",8975,170482,"761131,48"
2009,"À Noite, no Museu",LM,Shawn Levy,"Comédia, Fantasia, Aventura","US, GB",3,70,"262,60"
2009,A Nova Vida do Senhor O'Horten,LM,Bent Hamer,"Drama, Comédia","FR, DE, NO",126,1094,"5185,50"
2009,A Nuvem,LM,Gregor Schnitzler,"Drama, Thriller, Ficção Científica",DE,1,65,"195,00"
2009,A Onda,LM,Dennis Gansel,"Drama, Thriller",DE,449,6192,"25694,88"
2009,A Pantera Cor-de-Rosa 2,LM,Harald Zwart,"Comédia, Thriller, Aventura",US,4142,87107,"386271,56"
2009,A Patriota,LM,Alexander Kluge,Drama,DE,1,10,"7,00"
2009,A Piscina Das Princesas,LM,Bettina Blümner,"Drama, Biografia",DE,1,102,"283,00"
2009,A Ponte Do Rio Kwai,LM,David Lean,"Aventura, Guerra","US, GB",1,11,"17,50"
2009,A Proposta,LM,Anne Fletcher,"Drama, Romance, Comédia",US,11399,266653,"1195275,52"
2009,A Quimera do Ouro,LM,Charles Chaplin,"Comédia, Aventura",US,2,68,"93,75"
2009,A Rapariga Cortada em Dois,LM,Claude Chabrol,"Drama, Thriller","FR, DE",2,117,"177,50"
2009,A Ressaca,LM,Todd Phillips,Comédia,"US, DE",9908,236205,"1055775,27"
2009,A Saga De Anatahan,LM,Josef von Sternberg,"Drama, Guerra",JP,1,55,"0,00"
2009,A Saga Twilight: Lua Nova,LM,Chris Weitz,"Drama, Fantasia, Aventura",US,9383,513328,"2381324,81"
2009,A Saudade de Verónica Voss,LM,Rainer Werner Fassbinder,Drama,DE,1,43,"26,00"
2009,A Solidão,LM,Jaime Rosales,Drama,ES,11,310,"546,50"
2009,A Troca,LM,Clint Eastwood,"Drama, Thriller",US,5514,188622,"837059,30"
2009,A Turma,LM,Laurent Cantet,Drama,FR,157,5286,"15677,99"
2009,A Última Casa à Esquerda,LM,Dennis Iliadis,"Drama, Thriller, Terror",US,2273,23833,"105710,78"
2009,A Última Ceia,LM,Tomás Gutiérrez Alea,Drama,CU,1,42,"7,00"
2009,A Um Passo do Amor,LM,Joel Hopkins,"Drama, Romance","US, GB",2135,34925,"157664,43"
2009,A Valsa com Bashir,LM,Ari Folman,"Biografia, Guerra","US, FR, DE, SE, AU, BE, IL, FI",694,12348,"56419,22"
2009,A Vedação,LM,Phillip Noyce,"Drama, Aventura, Épico/Histórico",AU,1,30,"62,50"
2009,A Verdade e o Medo,LM,Peter Hyams,Drama,US,963,13763,"63271,39"
2009,A Verdade e Só a Verdade,LM,Rod Lurie,"Drama, Thriller",US,629,7086,"32693,73"
2009,A Viagem A Parte Alguma,LM,Fernando Fernán Gómez,"Drama, Comédia",ES,1,63,"0,00"
2009,A Vida é um Milagre,LM,Emir Kusturica,"Romance, Comédia, Artes","FR, IT, RS, ME",5,65,"280,50"
2009,A Zona,LM,Sandro Aguilar,Drama,PT,99,628,"2392,10"
2009,A Zona de Guerra,LM,Tim Roth,Drama,"IT, GB",1,31,"65,00"
2009,Abc da Sedução,LM,Robert Luketic,"Romance, Comédia",US,8021,204696,"921635,35"
2009,Abraços Desfeitos,LM,Pedro Almodóvar,"Drama, Romance, Thriller",ES,3113,53994,"251754,99"
2009,Absurdistão,LM,Veit Helmer,Comédia,DE,1,33,"74,50"
2009,Acto dos Feitos da Guiné,LM,Fernando Matos Silva,"Drama, Guerra, Épico/Histórico",PT,1,12,"0,00"
2009,Adam Renascido,LM,Paul Schrader,"Drama, Guerra","US, DE, IL",137,1160,"5246,40"
2009,Adeus Rapazes,LM,Louis Malle,"Drama, Guerra","FR, IT, DE",1,13,"22,50"
2009,Ágora,LM,Alejandro Amenábar,"Drama, Épico/Histórico",ES,1570,48517,"225321,14"
2009,Ainda Há Pastores?,LM,Jorge Pelicano,Drama,PT,1,70,"0,00"
2009,"Alemanha, Ano Zero",LM,Roberto Rossellini,Drama,"FR, IT, DE",1,49,"0,00"
2009,Alexandra,LM,Aleksandr Sokurov,"Drama, Guerra","FR, RU",12,315,"424,50"
2009,Almoço de 15 De Agosto,LM,Gianni Di Gregorio,"Drama, Comédia",IT,1124,13159,"62836,35"
2009,Alvin e os Esquilos,LM,Tim Hill,Comédia,US,21,790,"3191,55"
2009,Alvin e os Esquilos 2,LM,Betty Thomas,"Comédia, Fantasia",US,1178,72209,"327936,23"
2009,Amália - O Filme,LM,Carlos Coelho da Silva,"Musical, Biografia",PT,2585,77334,"321080,68"
2009,Amanhã Mudamos de Casa,LM,Chantal Akerman,Comédia,"FR, BE",3,11,"34,35"
2009,Amazing Grace,LM,Michael Apted,"Biografia, Épico/Histórico","US, GB",372,3737,"18345,15"
2009,Amor por Acaso,LM,Brandon Camp,"Drama, Romance","US, CA, GB",2815,43488,"197939,23"
2009,Andando,LM,Kore-eda Hirokazu,Drama,JP,348,6146,"29387,00"
2009,Anjos e Demónios,LM,Ron Howard,Thriller,US,14936,504740,"2339798,17"
2009,Antes que o Diabo Saiba que Morreste,LM,Sidney Lumet,"Thriller, Policial",US,21,506,"1139,25"
2009,Anthero - O palácio Da Aventura,LM,José Medeiros,"Drama, Épico/Histórico",PT,1,25,"0,00"
2009,António das Mortes,LM,Glauber Rocha,"Drama, Western","FR, BR, DE",1,8,"7,50"
2009,Aparelho Voador a Baixa Altitude,LM,Solveig Nordlund,"Thriller, Ficção Científica","PT, SE",1,39,"0,00"
2009,Appaloosa,LM,Ed Harris,Western,US,936,10216,"46408,36"
2009,Aquele Que Saiu À Procura - Os Primeiros Anos De Wim Wenders,LM,Marcel Wehn,Biografia,DE,2,77,"102,00"
2009,Aquele Querido Mês de Agosto,LM,Miguel Gomes,"Romance, Musical","PT, FR",3,91,"67,00"
